Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
9014,360600,3,202.166,13.6665,306.015,209.677,0,49.1588,118.505,49.1588,-91.1718,355.173,-91.1718,355.173,118.505
9015,360640,2,197.79,12.5942,423.962,290.492,0,-14.1907,157.84,-14.1907,-132.652,409.771,-132.652,409.771,157.84
9016,360680,4,-1.31379,165.714,318.918,218.518,0,-160.773,274.973,-160.773,56.4549,158.145,56.4549,158.145,274.973
9017,360720,5,134.119,168.314,66.0339,45.2455,0,101.102,190.936,101.102,145.691,167.136,145.691,167.136,190.936
9018,360760,7,77.6164,192.007,316.448,216.825,0,-80.6075,300.42,-80.6075,83.5943,235.84,83.5943,235.84,300.42
9019,360800,6,112.081,191.51,240.936,165.086,0,-8.38725,274.053,-8.38725,108.967,232.549,108.967,232.549,274.053
9020,360840,6,131.065,190.088,208.985,143.194,0,26.5728,261.685,26.5728,118.491,235.558,118.491,235.558,261.685
9021,360880,7,117.557,191.738,249.857,171.199,0,-7.37199,277.337,-7.37199,106.138,242.485,106.138,242.485,277.337
9022,360920,4,137.431,191.839,267.704,183.427,0,3.57886,283.552,3.57886,100.126,271.283,100.126,271.283,283.552
9023,360960,6,176.082,183.516,175.638,120.344,0,88.263,243.688,88.263,123.343,263.901,123.343,263.901,243.688
9024,361000,6,179.077,183.935,221.341,151.659,0,68.4063,259.764,68.4063,108.105,289.747,108.105,289.747,259.764
9025,361040,6,190.865,180.066,227.914,156.163,0,76.9084,258.147,76.9084,101.984,304.823,101.984,304.823,258.147
9026,361080,4,188.381,180.82,198.584,136.067,0,89.0886,248.853,89.0886,112.786,287.673,112.786,287.673,248.853
9027,361120,3,174.42,175.471,169.828,116.364,0,89.5062,233.653,89.5062,117.289,259.334,117.289,259.334,233.653
9028,361160,3,175.439,175.751,176.71,121.079,0,87.0841,236.29,87.0841,115.211,263.794,115.211,263.794,236.29
9029,361200,1,205.258,188.919,352.126,241.271,0,29.1952,309.555,29.1952,68.2835,381.321,68.2835,381.321,309.555
9030,361240,4,191.985,178.843,246.467,168.876,0,68.7516,263.281,68.7516,94.4051,315.219,94.4051,315.219,263.281
9031,361280,2,227.906,202.866,402.864,276.037,0,26.4741,340.884,26.4741,64.8474,429.338,64.8474,429.338,340.884
9032,361320,1,246.073,195.251,249.804,171.162,0,121.171,280.832,121.171,109.67,370.975,109.67,370.975,280.832
9033,361360,2,201.498,236.043,651.391,446.324,0,-124.198,459.205,-124.198,12.8811,527.193,12.8812,527.193,459.205
9034,361400,1,123.982,206.372,389.411,266.819,0,-70.7235,339.781,-70.7235,72.9622,318.688,72.9622,318.688,339.781
9035,361440,1,113.623,203.298,377.166,258.428,0,-74.9597,332.513,-74.9597,74.0843,302.206,74.0843,302.206,332.513
9036,361480,4,149.766,194.39,287.076,196.7,0,6.22778,292.74,6.22778,96.04,293.304,96.04,293.304,292.74
9037,361520,5,109.263,175.332,126.812,86.8895,0,45.8571,218.777,45.8571,131.887,172.669,131.887,172.669,218.777
9038,361560,4,126.961,198.552,286.137,196.057,0,-16.1079,296.58,-16.1079,100.524,270.029,100.524,270.029,296.58
9039,361600,3,157.278,180.068,99.2894,68.0316,0,107.634,214.084,107.634,146.052,206.923,146.052,206.923,214.084
9040,361640,3,148.443,188.188,178.902,122.581,0,58.9927,249.478,58.9927,126.897,237.894,126.897,237.894,249.478
9041,361680,10,47.7026,152.084,206.922,141.78,0,-55.7587,222.974,-55.7587,81.1939,151.164,81.1939,151.164,222.974
9042,361720,9,64.1492,155.148,207.015,141.843,0,-39.3581,226.07,-39.3581,84.2263,167.656,84.2263,167.656,226.07
9043,361760,5,58.6456,142.571,212.765,145.783,0,-47.7369,215.462,-47.7369,69.6789,165.028,69.6789,165.028,215.462
9044,361800,2,63.277,154.816,197.177,135.103,0,-35.3115,222.368,-35.3115,87.2651,161.866,87.265,161.866,222.368
9045,361840,4,96.389,170.335,152.929,104.785,0,19.9245,222.727,19.9245,117.943,172.853,117.943,172.853,222.727
9046,361880,7,86.0607,177.269,101.76,69.7248,0,35.1805,212.132,35.1805,142.407,136.941,142.407,136.941,212.132
9047,361920,3,68.6331,187.821,205.069,140.51,0,-33.9014,258.076,-33.9014,117.566,171.168,117.566,171.168,258.076
9048,361960,5,77.4637,178.39,113.397,77.6979,0,20.7653,217.239,20.7653,139.541,134.162,139.541,134.162,217.239
9049,362000,4,74.6267,185.299,191.162,130.982,0,-20.9544,250.789,-20.9544,119.808,170.208,119.808,170.208,250.789
9050,362040,10,84.9847,172.759,64.6161,44.274,0,52.6766,194.896,52.6766,150.622,117.293,150.622,117.293,194.896
9051,362080,7,71.7063,175.065,121.521,83.2644,0,10.9458,216.697,10.9458,133.433,132.467,133.433,132.467,216.697
9052,362120,9,79.8925,176.774,134.31,92.0274,0,12.7374,222.788,12.7374,130.761,147.048,130.761,147.048,222.788
9053,362160,10,77.2242,179.037,157.37,107.827,0,-1.46074,232.951,-1.46074,125.123,155.909,125.123,155.909,232.951
9054,362200,8,83.1322,178.621,127.101,87.0876,0,19.5818,222.165,19.5818,135.077,146.683,135.077,146.683,222.165
9055,362240,5,75.3503,188.074,213.606,146.359,0,-31.4526,261.254,-31.4526,114.895,182.153,114.895,182.153,261.254
9056,362280,6,73.4146,189.282,235.16,161.128,0,-44.1654,269.846,-44.1654,108.718,190.995,108.718,190.995,269.846
9057,362320,4,63.4023,198.173,307.113,210.43,0,-90.1544,303.388,-90.1544,92.9585,216.959,92.9585,216.959,303.388
9058,362360,3,56.0314,206.625,398.453,273.014,0,-143.195,343.132,-143.195,70.118,255.258,70.118,255.258,343.132
9059,362400,4,66.5433,193.877,256.762,175.93,0,-61.8379,281.842,-61.8379,105.912,194.924,105.912,194.924,281.842
9060,362440,5,51.65,208.852,383.037,262.451,0,-139.868,340.077,-139.868,77.6263,243.168,77.6263,243.168,340.077
9061,362480,4,53.1783,208.805,389.467,266.857,0,-141.555,342.234,-141.555,75.3764,247.912,75.3764,247.912,342.234
9062,362520,4,46.8948,213.317,443.448,303.844,0,-174.829,365.239,-174.829,61.3951,268.619,61.3951,268.619,365.239
9063,362560,4,53.1074,209.466,396.758,271.853,0,-145.272,345.393,-145.272,73.5401,251.486,73.5401,251.486,345.393
9064,362600,4,53.0504,213.154,386.422,264.77,0,-140.16,345.539,-140.16,80.7691,246.261,80.7691,246.261,345.539
9065,362640,6,53.939,213.486,390.985,267.897,0,-141.554,347.435,-141.554,79.5375,249.432,79.5375,249.432,347.435
9066,362680,3,184.63,126.439,206.857,141.735,0,81.2011,197.307,81.2011,55.5715,288.058,55.5715,288.058,197.307
9067,362720,3,186.989,108.295,270.914,185.626,0,51.5325,201.108,51.5325,15.4819,322.446,15.4819,322.446,201.108
9068,362760,2,191.614,94.1608,384.731,263.612,0,-0.751968,225.967,-0.751968,-37.6452,383.979,-37.6452,383.979,225.967
9069,362800,10,194.374,127.008,237.068,162.435,0,75.8407,208.225,75.8407,45.7902,312.908,45.7902,312.908,208.225
9070,362840,5,186.265,132.355,234.058,160.373,0,69.2362,212.541,69.2362,52.1682,303.294,52.1682,303.294,212.541
9071,362880,9,193.005,123.395,270.92,185.63,0,57.5453,216.21,57.5453,30.5798,328.465,30.5798,328.465,216.21
9072,362920,6,185.303,114.061,307.083,210.409,0,31.7615,219.265,31.7615,8.85627,338.845,8.85626,338.845,219.265
9073,362960,4,202.333,111.844,303.815,208.17,0,50.4254,215.929,50.4254,7.75897,354.241,7.75897,354.241,215.929
9074,363000,2,183.598,68.3617,476.371,326.402,0,-54.588,231.563,-54.588,-94.8396,421.783,-94.8396,421.783,231.563
9075,363040,2,242.523,-112.285,470.301,322.244,0,7.37215,48.8372,7.37215,-273.406,477.674,-273.406,477.674,48.8371
9076,363080,2,176.543,-66.3977,308.694,211.512,0,22.1962,39.3584,22.1962,-172.154,330.89,-172.154,330.89,39.3584
9077,363120,1,198.581,-70.2479,349.861,239.719,0,23.6505,49.6117,23.6505,-190.108,373.511,-190.108,373.511,49.6117
9078,363160,2,210.353,-78.2683,359.845,246.561,0,30.4304,45.0121,30.4304,-201.549,390.276,-201.549,390.276,45.0121
9079,363200,3,159.787,-41.4184,237.701,162.869,0,40.9362,40.0161,40.9362,-122.853,278.637,-122.853,278.637,40.0161
9080,363240,3,190.489,-50.291,298.274,204.373,0,41.3518,51.8953,41.3518,-152.477,339.625,-152.477,339.625,51.8953
9081,363280,2,227.444,-68.6232,373.132,255.664,0,40.8782,59.2089,40.8782,-196.455,414.01,-196.455,414.01,59.2089
9082,363320,2,217.484,-46.8688,309.666,212.179,0,62.6514,59.2204,62.6514,-152.958,372.317,-152.958,372.317,59.2204
9083,363360,2,213.461,-32.8119,265.75,182.088,0,80.5858,58.2321,80.5858,-123.856,346.336,-123.856,346.336,58.2321
9084,363400,3,208.607,-43.6027,282.42,193.51,0,67.3974,53.1522,67.3974,-140.358,349.817,-140.358,349.817,53.1522
9085,363440,1,190.636,-26.8976,240.252,164.617,0,70.51,55.411,70.51,-109.206,310.762,-109.206,310.762,55.411
9086,363480,2,6.7316,154.749,189.044,129.53,0,-87.7905,219.514,-87.7905,89.9837,101.254,89.9836,101.254,219.514
9087,363520,2,-16.5349,153.199,244.924,167.818,0,-138.997,237.108,-138.997,69.2895,105.927,69.2895,105.927,237.108
9088,363560,2,-36.2181,159.754,297.957,204.156,0,-185.197,261.832,-185.197,57.6759,112.76,57.6758,112.76,261.832
9089,363600,1,-87.6983,147.994,418.747,286.92,0,-297.072,291.453,-297.072,4.53374,121.675,4.53372,121.675,291.453
9090,363640,4,4.66644,159.413,169.812,116.352,0,-80.2394,217.589,-80.2394,101.236,89.5723,101.236,89.5723,217.589
9091,363680,3,-9.46503,166.498,329.906,226.046,0,-174.418,279.521,-174.418,53.475,155.488,53.475,155.488,279.521
9092,363720,2,4.08474,169.024,341.967,234.311,0,-166.899,286.179,-166.899,51.8682,175.068,51.8682,175.068,286.179
9093,363760,8,22.3345,168.327,272.834,186.942,0,-114.082,261.798,-114.082,74.8563,158.751,74.8563,158.751,261.798
9094,363800,4,44.1845,168.173,222.54,152.481,0,-67.0852,244.414,-67.0852,91.9329,155.454,91.9329,155.454,244.414
9095,363840,4,45.4014,168.783,210.646,144.332,0,-59.9218,240.949,-59.9218,96.6168,150.725,96.6168,150.725,240.949
9096,363880,1,-31.6649,165.511,375.147,257.045,0,-219.239,294.034,-219.239,36.9882,155.909,36.9882,155.909,294.034
9097,363920,1,-75.6031,182.763,457.073,313.18,0,-304.14,339.353,-304.14,26.173,152.933,26.173,152.933,339.353
9098,363960,5,154.04,153.551,239.043,163.789,0,34.5187,235.445,34.5187,71.6566,273.562,71.6566,273.562,235.445
9099,364000,5,156.837,153.333,319.37,218.827,0,-2.84772,262.746,-2.84772,43.9189,316.522,43.9189,316.522,262.746
9100,364040,3,89.4351,153.303,205.103,140.533,0,-13.1164,223.569,-13.1164,83.036,191.987,83.036,191.987,223.569
9101,364080,5,99.0244,-36.8485,426.246,292.058,0,-114.099,109.18,-114.099,-182.877,312.148,-182.877,312.148,109.18
9102,364120,3,116.485,-15.4363,344.274,235.891,0,-55.6517,102.509,-55.6517,-133.382,288.622,-133.382,288.622,102.509
9103,364160,3,124.188,-14.3877,317.287,217.4,0,-34.4552,94.3124,-34.4552,-123.088,282.832,-123.088,282.832,94.3124
9104,364200,4,135.453,1.07413,248.419,170.213,0,11.243,86.1807,11.243,-84.0324,259.662,-84.0324,259.662,86.1807
9105,364240,5,129.554,-4.20667,276.626,189.54,0,-8.75896,90.5634,-8.75896,-98.9768,267.867,-98.9768,267.867,90.5634
9106,364280,6,146.326,18.1821,202.491,138.744,0,45.0806,87.5539,45.0806,-51.1898,247.571,-51.1898,247.571,87.5539
9107,364320,9,154.941,21.0642,179.983,123.321,0,64.9493,82.7249,64.9493,-40.5964,244.932,-40.5964,244.932,82.7249
9108,364360,12,154.092,23.5908,184.128,126.161,0,62.0282,86.6715,62.0282,-39.4899,246.156,-39.4899,246.156,86.6715
9109,364400,13,150.08,20.5416,207.062,141.876,0,46.5484,91.4796,46.5484,-50.3965,253.611,-50.3965,253.611,91.4796
9110,364440,8,149.945,8.41298,242.98,166.486,0,28.4551,91.6562,28.4551,-74.8302,271.435,-74.8302,271.435,91.6562
9111,364480,8,148.177,5.83814,255.198,174.858,0,20.5778,93.2672,20.5778,-81.591,275.776,-81.591,275.776,93.2672
9112,364520,14,158.179,10.5025,229.475,157.233,0,43.4416,89.1188,43.4416,-68.1138,272.916,-68.1138,272.916,89.1188
9113,364560,11,159.487,6.78421,225.967,154.829,0,46.5036,84.1987,46.5036,-70.6303,272.47,-70.6303,272.47,84.1987
9114,364600,12,156.533,6.60563,237.025,162.406,0,38.0205,87.8086,38.0205,-74.5973,275.045,-74.5973,275.045,87.8086
9115,364640,10,161.475,9.724,226.303,155.059,0,48.3235,87.2537,48.3235,-67.8056,274.626,-67.8056,274.626,87.2537
9116,364680,14,158.86,9.86868,225.961,154.825,0,45.8797,87.2813,45.8797,-67.544,271.841,-67.544,271.841,87.2813
9117,364720,15,167.258,13.4799,207.572,142.225,0,63.4717,84.5925,63.4717,-57.6327,271.044,-57.6327,271.044,84.5925
9118,364760,10,156.52,7.2067,254.351,174.278,0,29.3446,94.3455,29.3446,-79.9321,283.696,-79.9321,283.696,94.3455
9119,364800,20,155.747,10.6467,252.733,173.169,0,29.3805,97.231,29.3805,-75.9376,282.113,-75.9376,282.113,97.231
9120,364840,8,161.426,14.0601,237.701,162.869,0,42.5753,95.4947,42.5753,-67.3744,280.276,-67.3744,280.276,95.4947
9121,364880,16,148.343,15.8325,271.557,186.067,0,12.5648,108.866,12.5648,-77.2009,284.122,-77.2009,284.122,108.866
9122,364920,15,151.221,15.6974,263.441,180.506,0,19.5005,105.95,19.5005,-74.5557,282.942,-74.5557,282.942,105.95
9123,364960,14,152.558,19.9092,264.748,181.402,0,20.1843,110.61,20.1843,-70.7916,284.933,-70.7916,284.933,110.61
9124,365000,16,152.609,19.7959,273.897,187.67,0,15.6608,113.631,15.6608,-74.0392,289.558,-74.0391,289.558,113.631
9125,365040,18,158.713,25.0166,252.653,173.114,0,32.3865,111.574,32.3865,-61.5404,285.039,-61.5404,285.039,111.574
9126,365080,18,156.152,23.1458,271.607,186.101,0,20.3492,116.196,20.3492,-69.9046,291.956,-69.9046,291.956,116.196
9127,365120,16,153.803,22.8275,276.88,189.714,0,15.3625,117.685,15.3625,-72.0295,292.243,-72.0295,292.243,117.685
9128,365160,13,154.265,24.5848,281.05,192.571,0,13.7398,120.87,13.7398,-71.7008,294.79,-71.7008,294.79,120.87
9129,365200,15,154.539,26.3766,286.761,196.484,0,11.1587,124.619,11.1587,-71.8656,297.92,-71.8656,297.92,124.619
9130,365240,15,156.754,26.4039,275.959,189.083,0,18.7742,120.945,18.7742,-68.1378,294.734,-68.1378,294.734,120.945
9131,365280,14,148.826,22.4157,301.051,206.276,0,-1.69939,125.554,-1.69939,-80.722,299.351,-80.722,299.351,125.554
9132,365320,13,140.211,23.3289,307.946,211,0,-13.7622,128.829,-13.7622,-82.1711,294.184,-82.1711,294.184,128.829
9133,365360,16,148.312,29.1865,274.787,188.28,0,10.9187,123.327,10.9187,-64.9536,285.706,-64.9536,285.706,123.327
9134,365400,15,134.488,26.0212,310.439,212.709,0,-20.7313,132.375,-20.7313,-80.3331,289.708,-80.3331,289.708,132.375
9135,365440,16,137.627,29.9749,296.502,203.159,0,-10.6241,131.554,-10.6241,-71.6044,285.878,-71.6044,285.878,131.554
9136,365480,16,140.44,33.213,283.746,194.419,0,-1.43289,130.422,-1.43289,-63.9963,282.313,-63.9963,282.313,130.422
9137,365520,18,141.768,32.1033,273.313,187.27,0,5.11186,125.738,5.11186,-61.5316,278.425,-61.5316,278.425,125.738
9138,365560,15,144.39,33.808,263.051,180.238,0,12.8645,123.927,12.8645,-56.3113,275.915,-56.3113,275.915,123.927
9139,365600,16,145.039,34.0176,271.347,185.923,0,9.36571,126.979,9.36571,-58.944,280.713,-58.9439,280.713,126.979
9140,365640,17,145.355,33.5772,271.894,186.298,0,9.40758,126.726,9.40758,-59.5718,281.302,-59.5718,281.302,126.726
9141,365680,21,149.803,36.6439,251.67,172.441,0,23.9679,122.864,23.9679,-49.5765,275.638,-49.5765,275.638,122.864
9142,365720,16,145.682,33.3705,276.468,189.431,0,7.44772,128.086,7.44772,-61.3453,283.915,-61.3453,283.915,128.086
9143,365760,16,150.357,32.8018,253.743,173.861,0,23.4855,119.732,23.4855,-54.1285,277.228,-54.1285,277.228,119.732
9144,365800,15,152.445,32.7652,250.569,171.686,0,27.1607,118.608,27.1607,-53.0778,277.729,-53.0778,277.729,118.608
9145,365840,16,155.391,34.3913,234.521,160.69,0,38.1304,114.736,38.1304,-45.9538,272.651,-45.9538,272.651,114.736
9146,365880,17,160.454,36.1965,223.753,153.312,0,48.5778,112.852,48.5778,-40.4595,272.33,-40.4595,272.33,112.852
9147,365920,16,151.133,32.1561,269.536,184.682,0,16.3651,124.497,16.3651,-60.1849,285.901,-60.1849,285.901,124.497
9148,365960,16,155.269,34.4236,254.969,174.701,0,27.7844,121.774,27.7844,-52.927,282.754,-52.927,282.754,121.774
9149,366000,18,156.77,35.7211,256.299,175.612,0,28.6212,123.527,28.6212,-52.0849,284.92,-52.0849,284.92,123.527
9150,366040,22,159.161,32.9695,256.855,175.993,0,30.7333,120.966,30.7333,-55.0271,287.588,-55.0271,287.588,120.966
9151,366080,23,155.446,34.6234,269.53,184.678,0,20.6809,126.962,20.6809,-57.7155,290.211,-57.7155,290.211,126.962
9152,366120,24,158.071,34.7688,249.417,170.897,0,33.3621,120.217,33.3621,-50.6797,282.779,-50.6797,282.779,120.217
9153,366160,22,158.002,36.0471,247.831,169.81,0,34.0867,120.952,34.0867,-48.858,281.918,-48.858,281.918,120.952
9154,366200,19,158.44,35.035,255.77,175.25,0,30.5552,122.66,30.5552,-52.59,286.326,-52.59,286.326,122.66
9155,366240,20,161.351,37.5588,238.994,163.755,0,41.8544,119.436,41.8544,-44.3188,280.848,-44.3188,280.848,119.436
9156,366280,22,164.235,36.9701,227.57,155.928,0,50.4501,114.934,50.4501,-40.9938,278.02,-40.9938,278.02,114.934
9157,366320,21,169.634,39.0927,228.393,156.492,0,55.4375,117.339,55.4375,-39.1531,283.831,-39.1531,283.831,117.339
9158,366360,24,170.497,39.9068,222.004,152.114,0,59.4949,115.964,59.4949,-36.1501,281.499,-36.1501,281.499,115.964
9159,366400,22,165.624,35.1282,229.839,157.482,0,50.7043,113.869,50.7043,-43.6129,280.543,-43.6129,280.543,113.869
9160,366440,21,165.533,37.1413,225.985,154.841,0,52.5409,114.562,52.5409,-40.2794,278.525,-40.2794,278.525,114.562
9161,366480,17,169.771,40.2829,207.881,142.437,0,65.8311,111.501,65.8311,-30.9355,273.712,-30.9355,273.712,111.501
9162,366520,15,173.379,39.6248,204.113,139.855,0,71.3229,109.552,71.3229,-30.3027,275.436,-30.3027,275.436,109.552
9163,366560,15,175.082,39.5788,197.564,135.368,0,76.3005,107.263,76.3005,-28.1051,273.864,-28.1051,273.864,107.263
9164,366600,14,162.856,30.0599,222.647,152.555,0,51.532,106.337,51.532,-46.2174,274.179,-46.2174,274.179,106.337
9165,366640,14,153.065,22.8067,253.05,173.386,0,26.5402,109.5,26.5402,-63.8863,279.59,-63.8863,279.59,109.5
9166,366680,15,153.587,23.0369,247.388,169.506,0,29.8936,107.79,29.8936,-61.7162,277.281,-61.7162,277.281,107.79
9167,366720,15,156.115,21.2287,252.489,173.002,0,29.8708,107.729,29.8708,-65.2721,282.36,-65.2721,282.36,107.729
9168,366760,15,146.14,15.5583,281.971,193.203,0,5.15408,112.16,5.15408,-81.043,287.126,-81.043,287.126,112.16
9169,366800,14,144.973,18.4443,274.647,188.184,0,7.64941,112.536,7.64941,-75.6478,282.296,-75.6478,282.296,112.536
9170,366840,15,139.088,15.6378,299.72,205.363,0,-10.7722,118.32,-10.7722,-87.0439,288.948,-87.044,288.948,118.32
9171,366880,14,140.516,17.3177,294.811,202,0,-6.8894,118.318,-6.8894,-83.6825,287.922,-83.6825,287.922,118.318
9172,366920,12,140.198,20.2854,280.979,192.523,0,-0.29187,116.547,-0.29187,-75.9759,280.687,-75.9759,280.687,116.547
9173,366960,12,149.807,25.1507,249.692,171.085,0,24.9612,110.693,24.9612,-60.3918,274.653,-60.3918,274.653,110.693
9174,367000,10,147.982,21.4978,253.188,173.481,0,21.3875,108.238,21.3875,-65.2425,274.576,-65.2425,274.576,108.238
9175,367040,15,155.066,27.0856,233.529,160.011,0,38.3014,107.091,38.3014,-52.9198,271.831,-52.9198,271.831,107.091
9176,367080,12,149.929,26.246,248.804,170.477,0,25.5271,111.485,25.5271,-58.9926,274.332,-58.9926,274.332,111.485
9177,367120,13,146.734,21.0854,247.477,169.568,0,22.9951,105.869,22.9951,-63.6985,270.472,-63.6985,270.472,105.869
9178,367160,12,146.023,20.8765,249.306,170.821,0,21.37,106.287,21.37,-64.534,270.676,-64.534,270.676,106.287
9179,367200,12,148.015,21.0412,244.135,167.277,0,25.9473,104.68,25.9473,-62.5975,270.082,-62.5975,270.082,104.68
9180,367240,12,149.524,22.3437,234.925,160.967,0,32.0615,102.827,32.0615,-58.1398,266.986,-58.1398,266.986,102.827
9181,367280,12,149.765,21.6967,240.315,164.66,0,29.6077,104.027,29.6077,-60.6334,269.923,-60.6334,269.923,104.027
9182,367320,13,149.738,21.602,244.794,167.729,0,27.3406,105.467,27.3406,-62.2627,272.135,-62.2627,272.135,105.467
9183,367360,14,149.322,20.9701,248.477,170.253,0,25.0842,106.096,25.0842,-64.1561,273.561,-64.1562,273.561,106.096
9184,367400,14,147.736,22.4924,256.974,176.075,0,19.249,110.53,19.249,-65.545,276.223,-65.545,276.223,110.53
9185,367440,14,146.677,24.3538,249.497,170.952,0,21.928,109.83,21.928,-61.122,271.425,-61.122,271.425,109.83
9186,367480,15,151.366,26.8253,235.411,161.3,0,33.6605,107.475,33.6605,-53.8248,269.072,-53.8247,269.072,107.475
9187,367520,16,152.687,25.4205,231.603,158.691,0,36.8853,104.766,36.8853,-53.9251,268.488,-53.9251,268.488,104.766
9188,367560,12,149.5,24.8451,236.999,162.388,0,31.0003,106.039,31.0003,-56.349,267.999,-56.349,267.999,106.039
9189,367600,14,152.528,25.271,240.009,164.451,0,32.5234,107.496,32.5234,-56.9542,272.532,-56.9542,272.532,107.496
9190,367640,17,151.999,26.0945,248.892,170.537,0,27.5533,111.363,27.5533,-59.1739,276.445,-59.1739,276.445,111.363
9191,367680,15,153.925,30.0136,234.139,160.428,0,36.8557,110.228,36.8557,-50.2006,270.995,-50.2006,270.995,110.228
9192,367720,15,154.906,30.396,228.102,156.292,0,40.8546,108.542,40.8546,-47.7502,268.957,-47.7502,268.957,108.542
9193,367760,15,154.807,29.6707,229.52,157.264,0,40.0465,108.303,40.0465,-48.9612,269.567,-48.9612,269.567,108.303
9194,367800,12,150.452,26.5681,255.952,175.375,0,22.4758,114.256,22.4758,-61.1193,278.428,-61.1193,278.428,114.255
9195,367840,13,144.13,27.1612,261.11,178.909,0,13.5751,116.616,13.5751,-62.2933,274.686,-62.2933,274.686,116.616
9196,367880,13,146.361,32.0046,253.094,173.417,0,19.8134,118.713,19.8134,-54.7037,272.908,-54.7037,272.908,118.713
9197,367920,11,149.026,33.7417,241.485,165.462,0,28.283,116.473,28.283,-48.9895,269.768,-48.9895,269.768,116.473
9198,367960,10,151.182,34.7874,234.991,161.012,0,33.686,115.294,33.686,-45.7188,268.677,-45.7188,268.677,115.294
